account_id,person_id,created_at,account_region
1257,1257,2024-01-11T00:00:00Z,SG
1258,1258,2024-04-25T00:00:00Z,AE
1259,1259,2024-02-24T00:00:00Z,US
1260,1260,2024-02-12T00:00:00Z,AE
1261,1261,2024-03-16T00:00:00Z,SG
1262,1262,2024-05-10T00:00:00Z,AE
1263,1263,2024-02-02T00:00:00Z,AE
1264,1264,2024-06-24T00:00:00Z,UK
1265,1265,2024-03-16T00:00:00Z,AE
1266,1266,2024-01-28T00:00:00Z,UK
1267,1267,2024-01-13T00:00:00Z,AE
1268,1268,2024-06-03T00:00:00Z,AE
1269,1269,2024-01-21T00:00:00Z,EU
1270,1270,2024-03-16T00:00:00Z,UK
1271,1271,2024-04-30T00:00:00Z,US
1272,1272,2024-04-02T00:00:00Z,EU
1273,1273,2024-02-17T00:00:00Z,US
1274,1274,2024-01-20T00:00:00Z,UK
1275,1275,2024-05-08T00:00:00Z,UK
1276,1276,2024-03-29T00:00:00Z,US
1277,1277,2024-01-09T00:00:00Z,SG
1278,1278,2024-02-02T00:00:00Z,EU
1279,1279,2024-04-11T00:00:00Z,EU
1280,1280,2024-01-31T00:00:00Z,UK
1281,1281,2024-03-11T00:00:00Z,EU
1282,1282,2024-01-23T00:00:00Z,EU
1283,1283,2024-05-23T00:00:00Z,EU
1284,1284,2024-04-23T00:00:00Z,EU
1285,1285,2024-05-21T00:00:00Z,EU
1286,1286,2024-01-10T00:00:00Z,SG
1287,1287,2024-03-08T00:00:00Z,EU
1288,1288,2024-02-18T00:00:00Z,SG
1289,1289,2024-04-22T00:00:00Z,SG
1290,1290,2024-05-27T00:00:00Z,SG
1291,1291,2024-02-10T00:00:00Z,US
1292,1292,2024-05-18T00:00:00Z,AE
1293,1293,2024-04-14T00:00:00Z,EU
1294,1294,2024-05-28T00:00:00Z,AE
1295,1295,2024-01-15T00:00:00Z,EU
1296,1296,2024-06-27T00:00:00Z,UK
1297,1297,2024-03-19T00:00:00Z,AE
1298,1298,2024-02-20T00:00:00Z,AE
1299,1299,2024-02-02T00:00:00Z,UK
1300,1300,2024-06-26T00:00:00Z,US
1301,1301,2024-06-08T00:00:00Z,US
1302,1302,2024-01-24T00:00:00Z,EU
1303,1303,2024-03-21T00:00:00Z,US
1304,1304,2024-05-12T00:00:00Z,SG
1305,1305,2024-04-16T00:00:00Z,US
1306,1306,2024-02-04T00:00:00Z,US
1307,1307,2024-03-05T00:00:00Z,AE
1308,1308,2024-03-07T00:00:00Z,EU
1309,1309,2024-02-21T00:00:00Z,SG
1310,1310,2024-06-21T00:00:00Z,EU
1311,1311,2024-02-06T00:00:00Z,AE
1312,1312,2024-05-07T00:00:00Z,EU
1313,1313,2024-06-13T00:00:00Z,AE
1314,1314,2024-05-23T00:00:00Z,SG
1315,1315,2024-05-23T00:00:00Z,EU
1316,1316,2024-01-29T00:00:00Z,SG
1317,1317,2024-01-24T00:00:00Z,EU
1318,1318,2024-05-20T00:00:00Z,EU
1319,1319,2024-05-14T00:00:00Z,EU
1320,1320,2024-05-13T00:00:00Z,SG
1321,1321,2024-03-16T00:00:00Z,EU
1322,1322,2024-04-04T00:00:00Z,US
1323,1323,2024-01-03T00:00:00Z,US
1324,1324,2024-02-22T00:00:00Z,UK
1325,1325,2024-04-05T00:00:00Z,EU
1326,1326,2024-01-23T00:00:00Z,EU
1327,1327,2024-01-24T00:00:00Z,EU
1328,1328,2024-01-09T00:00:00Z,AE
1329,1329,2024-02-07T00:00:00Z,EU
1330,1330,2024-06-27T00:00:00Z,US
1331,1331,2024-05-05T00:00:00Z,SG
1332,1332,2024-06-19T00:00:00Z,SG
1333,1333,2024-02-16T00:00:00Z,SG
1334,1334,2024-04-17T00:00:00Z,US
1335,1335,2024-06-09T00:00:00Z,AE
1336,1336,2024-03-04T00:00:00Z,AE
1337,1337,2024-04-28T00:00:00Z,EU
1338,1338,2024-05-04T00:00:00Z,UK
1339,1339,2024-05-29T00:00:00Z,EU
1340,1340,2024-06-23T00:00:00Z,AE
1341,1341,2024-04-20T00:00:00Z,AE
1342,1342,2024-04-14T00:00:00Z,SG
1343,1343,2024-06-05T00:00:00Z,SG
1344,1344,2024-05-03T00:00:00Z,EU
1345,1345,2024-03-06T00:00:00Z,US
1346,1346,2024-04-23T00:00:00Z,UK
1347,1347,2024-04-08T00:00:00Z,US
1348,1348,2024-02-11T00:00:00Z,UK
1349,1349,2024-04-02T00:00:00Z,UK
1350,1350,2024-04-22T00:00:00Z,AE
1351,1351,2024-06-11T00:00:00Z,AE
1352,1352,2024-04-14T00:00:00Z,SG
1353,1353,2024-01-30T00:00:00Z,SG
1354,1354,2024-06-26T00:00:00Z,EU
1355,1355,2024-04-14T00:00:00Z,US
1356,1356,2024-02-21T00:00:00Z,SG
1357,1357,2024-05-15T00:00:00Z,US
1358,1358,2024-03-10T00:00:00Z,EU
1359,1359,2024-03-07T00:00:00Z,EU
1360,1360,2024-05-31T00:00:00Z,AE
1361,1361,2024-06-05T00:00:00Z,EU
1362,1362,2024-04-04T00:00:00Z,AE
1363,1363,2024-03-08T00:00:00Z,SG
1364,1364,2024-06-04T00:00:00Z,AE
1365,1365,2024-02-01T00:00:00Z,US
1366,1366,2024-05-14T00:00:00Z,EU
1367,1367,2024-04-15T00:00:00Z,UK
1368,1368,2024-06-02T00:00:00Z,US
1369,1369,2024-03-16T00:00:00Z,EU
1370,1370,2024-05-29T00:00:00Z,UK
1371,1371,2024-01-03T00:00:00Z,AE
1372,1372,2024-05-16T00:00:00Z,AE
1373,1373,2024-01-13T00:00:00Z,EU
1374,1374,2024-04-25T00:00:00Z,SG
1375,1375,2024-02-05T00:00:00Z,US
1376,1376,2024-06-22T00:00:00Z,US
1377,1377,2024-05-18T00:00:00Z,SG
1378,1378,2024-01-19T00:00:00Z,US
1379,1379,2024-06-09T00:00:00Z,AE
1380,1380,2024-02-15T00:00:00Z,UK
1381,1381,2024-04-08T00:00:00Z,SG
1382,1382,2024-01-16T00:00:00Z,AE
1383,1383,2024-01-20T00:00:00Z,AE
1384,1384,2024-02-13T00:00:00Z,UK
1385,1385,2024-04-06T00:00:00Z,UK
1386,1386,2024-04-07T00:00:00Z,SG
1387,1387,2024-06-03T00:00:00Z,AE
1388,1388,2024-01-30T00:00:00Z,AE
1389,1389,2024-05-14T00:00:00Z,AE
1390,1390,2024-01-02T00:00:00Z,UK
1391,1391,2024-02-22T00:00:00Z,US
1392,1392,2024-02-01T00:00:00Z,SG
1393,1393,2024-01-23T00:00:00Z,SG
1394,1394,2024-04-15T00:00:00Z,SG
1395,1395,2024-06-11T00:00:00Z,EU
1396,1396,2024-04-30T00:00:00Z,US
1397,1397,2024-06-02T00:00:00Z,US
1398,1398,2024-04-16T00:00:00Z,AE
1399,1399,2024-01-10T00:00:00Z,EU
1400,1400,2024-03-03T00:00:00Z,EU
1401,1401,2024-05-28T00:00:00Z,UK
1402,1402,2024-01-08T00:00:00Z,UK
1403,1403,2024-01-18T00:00:00Z,AE
1404,1404,2024-05-30T00:00:00Z,AE
1405,1405,2024-01-12T00:00:00Z,EU
1406,1406,2024-06-21T00:00:00Z,SG
1407,1407,2024-05-16T00:00:00Z,US
1408,1408,2024-04-29T00:00:00Z,AE
1409,1409,2024-04-06T00:00:00Z,EU
1410,1410,2024-01-17T00:00:00Z,AE
1411,1411,2024-03-15T00:00:00Z,EU
1412,1412,2024-05-25T00:00:00Z,SG
1413,1413,2024-06-11T00:00:00Z,EU
1414,1414,2024-03-21T00:00:00Z,SG
1415,1415,2024-05-31T00:00:00Z,EU
1416,1416,2024-05-19T00:00:00Z,AE
1417,1417,2024-01-11T00:00:00Z,SG
1418,1418,2024-04-21T00:00:00Z,EU
1419,1419,2024-04-20T00:00:00Z,AE
1420,1420,2024-04-07T00:00:00Z,SG
1421,1421,2024-05-19T00:00:00Z,US
1422,1422,2024-06-09T00:00:00Z,UK
1423,1423,2024-04-09T00:00:00Z,AE
1424,1424,2024-02-27T00:00:00Z,SG
1425,1425,2024-06-25T00:00:00Z,SG
1426,1426,2024-06-22T00:00:00Z,AE
1427,1427,2024-05-03T00:00:00Z,SG
1428,1428,2024-04-25T00:00:00Z,EU
1429,1429,2024-01-19T00:00:00Z,EU
1430,1430,2024-03-13T00:00:00Z,UK
1431,1431,2024-02-05T00:00:00Z,UK
1432,1432,2024-04-02T00:00:00Z,SG
1433,1433,2024-05-28T00:00:00Z,AE
1434,1434,2024-02-10T00:00:00Z,UK
1435,1435,2024-06-28T00:00:00Z,US
1436,1436,2024-01-24T00:00:00Z,UK
1437,1437,2024-01-18T00:00:00Z,US
1438,1438,2024-06-24T00:00:00Z,SG
1439,1439,2024-01-19T00:00:00Z,AE
1440,1440,2024-05-12T00:00:00Z,AE
1441,1441,2024-05-17T00:00:00Z,EU
1442,1442,2024-02-29T00:00:00Z,AE
1443,1443,2024-01-12T00:00:00Z,SG
1444,1444,2024-02-25T00:00:00Z,EU
1445,1445,2024-01-13T00:00:00Z,EU
1446,1446,2024-05-01T00:00:00Z,UK
1447,1447,2024-06-08T00:00:00Z,AE
1448,1448,2024-06-28T00:00:00Z,EU
1449,1449,2024-05-24T00:00:00Z,EU
1450,1450,2024-05-19T00:00:00Z,US
1451,1451,2024-06-07T00:00:00Z,UK
1452,1452,2024-05-18T00:00:00Z,AE
1453,1453,2024-04-27T00:00:00Z,SG
1454,1454,2024-06-28T00:00:00Z,UK
1455,1455,2024-02-28T00:00:00Z,UK
1456,1456,2024-03-15T00:00:00Z,UK
1457,1457,2024-06-12T00:00:00Z,AE
1458,1458,2024-02-25T00:00:00Z,US
1459,1459,2024-02-23T00:00:00Z,SG
1460,1460,2024-01-28T00:00:00Z,UK
1461,1461,2024-02-19T00:00:00Z,EU
1462,1462,2024-04-16T00:00:00Z,US
1463,1463,2024-06-08T00:00:00Z,EU
1464,1464,2024-01-25T00:00:00Z,SG
1465,1465,2024-05-02T00:00:00Z,AE
1466,1466,2024-05-17T00:00:00Z,EU
1467,1467,2024-06-10T00:00:00Z,SG
1468,1468,2024-05-15T00:00:00Z,AE
1469,1469,2024-01-29T00:00:00Z,AE
1470,1470,2024-03-29T00:00:00Z,UK
1471,1471,2024-06-20T00:00:00Z,UK
1472,1472,2024-06-12T00:00:00Z,AE
1473,1473,2024-04-20T00:00:00Z,AE
1474,1474,2024-06-22T00:00:00Z,EU
1475,1475,2024-04-30T00:00:00Z,US
1476,1476,2024-01-12T00:00:00Z,US
1477,1477,2024-06-13T00:00:00Z,SG
1478,1478,2024-01-31T00:00:00Z,SG
1479,1479,2024-03-09T00:00:00Z,EU
1480,1480,2024-02-12T00:00:00Z,AE
1481,1481,2024-05-09T00:00:00Z,UK
1482,1482,2024-01-06T00:00:00Z,UK
1483,1483,2024-04-25T00:00:00Z,AE
1484,1484,2024-06-04T00:00:00Z,UK
1485,1485,2024-05-21T00:00:00Z,AE
1486,1486,2024-02-25T00:00:00Z,EU
1487,1487,2024-06-10T00:00:00Z,EU
1488,1488,2024-03-06T00:00:00Z,UK
1489,1489,2024-05-02T00:00:00Z,AE
1490,1490,2024-04-01T00:00:00Z,EU
1491,1491,2024-01-13T00:00:00Z,UK
1492,1492,2024-01-01T00:00:00Z,US
1493,1493,2024-02-02T00:00:00Z,UK
1494,1494,2024-06-17T00:00:00Z,SG
1495,1495,2024-06-20T00:00:00Z,UK
1496,1496,2024-03-14T00:00:00Z,US
1497,1497,2024-06-23T00:00:00Z,EU
1498,1498,2024-01-09T00:00:00Z,UK
1499,1499,2024-06-23T00:00:00Z,UK
1500,1500,2024-02-11T00:00:00Z,US
1501,1501,2024-01-07T00:00:00Z,EU
1502,1502,2024-05-16T00:00:00Z,UK
1503,1503,2024-03-09T00:00:00Z,UK
1504,1504,2024-02-22T00:00:00Z,AE
1505,1505,2024-05-16T00:00:00Z,SG
1506,1506,2024-02-29T00:00:00Z,SG
1507,1507,2024-05-15T00:00:00Z,AE
1508,1508,2024-02-05T00:00:00Z,UK
1509,1509,2024-01-16T00:00:00Z,SG
1510,1510,2024-02-28T00:00:00Z,SG
1511,1511,2024-04-19T00:00:00Z,EU
1512,1512,2024-02-10T00:00:00Z,US
1513,1513,2024-01-26T00:00:00Z,SG
1514,1514,2024-05-14T00:00:00Z,SG
1515,1515,2024-03-29T00:00:00Z,EU
1516,1516,2024-03-18T00:00:00Z,SG
1517,1517,2024-02-13T00:00:00Z,SG
1518,1518,2024-01-04T00:00:00Z,UK
1519,1519,2024-01-10T00:00:00Z,US
1520,1520,2024-05-02T00:00:00Z,US
1521,1521,2024-01-15T00:00:00Z,EU
1522,1522,2024-02-14T00:00:00Z,UK
1523,1523,2024-06-12T00:00:00Z,UK
1524,1524,2024-03-02T00:00:00Z,SG
1525,1525,2024-05-14T00:00:00Z,AE
1526,1526,2024-03-02T00:00:00Z,US
1527,1527,2024-06-16T00:00:00Z,AE
1528,1528,2024-05-27T00:00:00Z,AE
1529,1529,2024-03-25T00:00:00Z,SG
1530,1530,2024-05-03T00:00:00Z,US
1531,1531,2024-03-15T00:00:00Z,AE
1532,1532,2024-06-18T00:00:00Z,SG
1533,1533,2024-03-05T00:00:00Z,AE
1534,1534,2024-05-30T00:00:00Z,AE
1535,1535,2024-04-20T00:00:00Z,UK
1536,1536,2024-04-25T00:00:00Z,SG
1537,1537,2024-03-04T00:00:00Z,SG
1538,1538,2024-05-29T00:00:00Z,AE
1539,1539,2024-05-14T00:00:00Z,EU
1540,1540,2024-05-26T00:00:00Z,AE
1541,1541,2024-05-24T00:00:00Z,US
1542,1542,2024-01-29T00:00:00Z,EU
1543,1543,2024-06-06T00:00:00Z,UK
1544,1544,2024-05-31T00:00:00Z,EU
1545,1545,2024-02-13T00:00:00Z,AE
1546,1546,2024-06-25T00:00:00Z,SG
1547,1547,2024-04-04T00:00:00Z,SG
1548,1548,2024-02-27T00:00:00Z,AE
1549,1549,2024-02-10T00:00:00Z,EU
1550,1550,2024-03-06T00:00:00Z,SG
1551,1551,2024-01-07T00:00:00Z,EU
1552,1552,2024-05-04T00:00:00Z,AE
1553,1553,2024-05-07T00:00:00Z,US
1554,1554,2024-04-30T00:00:00Z,AE
1555,1555,2024-04-08T00:00:00Z,SG
1556,1556,2024-03-06T00:00:00Z,SG
1557,1557,2024-05-10T00:00:00Z,AE
1558,1558,2024-06-05T00:00:00Z,SG
1559,1559,2024-01-16T00:00:00Z,EU
1560,1560,2024-03-09T00:00:00Z,US
1561,1561,2024-06-28T00:00:00Z,US
1562,1562,2024-06-04T00:00:00Z,UK
1563,1563,2024-06-27T00:00:00Z,US
1564,1564,2024-02-02T00:00:00Z,US
1565,1565,2024-03-24T00:00:00Z,EU
1566,1566,2024-01-24T00:00:00Z,UK
1567,1567,2024-06-04T00:00:00Z,US
1568,1568,2024-04-03T00:00:00Z,US
1569,1569,2024-02-13T00:00:00Z,UK
1570,1570,2024-01-17T00:00:00Z,SG
1571,1571,2024-05-12T00:00:00Z,UK
1572,1572,2024-05-26T00:00:00Z,UK
1573,1573,2024-06-07T00:00:00Z,US
1574,1574,2024-06-23T00:00:00Z,EU
1575,1575,2024-05-26T00:00:00Z,AE
1576,1576,2024-05-21T00:00:00Z,UK
1577,1577,2024-05-26T00:00:00Z,EU
1578,1578,2024-06-28T00:00:00Z,SG
1579,1579,2024-03-24T00:00:00Z,EU
1580,1580,2024-05-16T00:00:00Z,AE
1581,1581,2024-05-27T00:00:00Z,SG
1582,1582,2024-01-21T00:00:00Z,AE
1583,1583,2024-05-04T00:00:00Z,AE
1584,1584,2024-03-01T00:00:00Z,UK
1585,1585,2024-01-24T00:00:00Z,US
1586,1586,2024-01-31T00:00:00Z,SG
1587,1587,2024-01-21T00:00:00Z,UK
1588,1588,2024-06-10T00:00:00Z,US
1589,1589,2024-05-18T00:00:00Z,SG
1590,1590,2024-01-19T00:00:00Z,SG
1591,1591,2024-04-22T00:00:00Z,US
1592,1592,2024-04-28T00:00:00Z,AE
1593,1593,2024-04-03T00:00:00Z,SG
1594,1594,2024-04-19T00:00:00Z,UK
1595,1595,2024-06-12T00:00:00Z,EU
1596,1596,2024-04-03T00:00:00Z,AE
1597,1597,2024-04-28T00:00:00Z,UK
1598,1598,2024-04-12T00:00:00Z,UK
1599,1599,2024-03-12T00:00:00Z,EU
1600,1600,2024-06-09T00:00:00Z,AE
1601,1601,2024-03-15T00:00:00Z,SG
1602,1602,2024-05-23T00:00:00Z,UK
1603,1603,2024-04-18T00:00:00Z,EU
1604,1604,2024-05-03T00:00:00Z,AE
1605,1605,2024-05-16T00:00:00Z,EU
1606,1606,2024-05-12T00:00:00Z,US
1607,1607,2024-04-11T00:00:00Z,US
1608,1608,2024-04-20T00:00:00Z,SG
1609,1609,2024-04-01T00:00:00Z,SG
1610,1610,2024-03-02T00:00:00Z,AE
1611,1611,2024-05-10T00:00:00Z,UK
1612,1612,2024-06-07T00:00:00Z,US
1613,1613,2024-05-06T00:00:00Z,SG
1614,1614,2024-05-18T00:00:00Z,US
1615,1615,2024-05-29T00:00:00Z,SG
1616,1616,2024-03-07T00:00:00Z,SG
1617,1617,2024-01-12T00:00:00Z,EU
1618,1618,2024-03-01T00:00:00Z,UK
1619,1619,2024-05-15T00:00:00Z,AE
1620,1620,2024-05-26T00:00:00Z,AE
1621,1621,2024-04-02T00:00:00Z,AE
1622,1622,2024-05-20T00:00:00Z,EU
1623,1623,2024-01-14T00:00:00Z,EU
1624,1624,2024-04-25T00:00:00Z,EU
1625,1625,2024-05-02T00:00:00Z,UK
1626,1626,2024-04-01T00:00:00Z,UK
1627,1627,2024-05-08T00:00:00Z,EU
1628,1628,2024-03-29T00:00:00Z,AE
1629,1629,2024-04-04T00:00:00Z,EU
1630,1630,2024-04-18T00:00:00Z,US
1631,1631,2024-05-22T00:00:00Z,US
1632,1632,2024-02-14T00:00:00Z,EU
1633,1633,2024-02-24T00:00:00Z,AE
1634,1634,2024-03-16T00:00:00Z,UK
1635,1635,2024-02-06T00:00:00Z,AE
1636,1636,2024-03-01T00:00:00Z,SG
1637,1637,2024-03-04T00:00:00Z,EU
1638,1638,2024-02-26T00:00:00Z,SG
1639,1639,2024-03-14T00:00:00Z,US
1640,1640,2024-03-31T00:00:00Z,AE
1641,1641,2024-05-05T00:00:00Z,UK
1642,1642,2024-02-24T00:00:00Z,UK
1643,1643,2024-06-01T00:00:00Z,US
1644,1644,2024-03-27T00:00:00Z,AE
1645,1645,2024-05-09T00:00:00Z,UK
1646,1646,2024-01-21T00:00:00Z,SG
1647,1647,2024-02-01T00:00:00Z,AE
1648,1648,2024-03-22T00:00:00Z,US
1649,1649,2024-03-06T00:00:00Z,AE
1650,1650,2024-03-30T00:00:00Z,SG
1651,1651,2024-01-29T00:00:00Z,EU
1652,1652,2024-03-26T00:00:00Z,AE
1653,1653,2024-05-03T00:00:00Z,SG
1654,1654,2024-05-11T00:00:00Z,UK
1655,1655,2024-02-14T00:00:00Z,US
1656,1656,2024-03-02T00:00:00Z,SG
1657,1657,2024-04-04T00:00:00Z,AE
1658,1658,2024-04-03T00:00:00Z,SG
1659,1659,2024-05-22T00:00:00Z,US
1660,1660,2024-03-11T00:00:00Z,EU
1661,1661,2024-04-30T00:00:00Z,UK
1662,1662,2024-06-08T00:00:00Z,UK
1663,1663,2024-02-23T00:00:00Z,SG
1664,1664,2024-05-28T00:00:00Z,AE
1665,1665,2024-02-29T00:00:00Z,UK
1666,1666,2024-03-01T00:00:00Z,SG
1667,1667,2024-04-27T00:00:00Z,US
1668,1668,2024-04-21T00:00:00Z,UK
1669,1669,2024-04-08T00:00:00Z,EU
1670,1670,2024-02-11T00:00:00Z,EU
1671,1671,2024-01-18T00:00:00Z,SG
1672,1672,2024-06-12T00:00:00Z,EU
1673,1673,2024-06-06T00:00:00Z,AE
1674,1674,2024-06-08T00:00:00Z,EU
1675,1675,2024-04-02T00:00:00Z,UK
1676,1676,2024-06-08T00:00:00Z,UK
1677,1677,2024-03-26T00:00:00Z,US
1678,1678,2024-01-14T00:00:00Z,US
1679,1679,2024-02-05T00:00:00Z,SG
1680,1680,2024-02-19T00:00:00Z,US
1681,1681,2024-03-08T00:00:00Z,UK
1682,1682,2024-06-18T00:00:00Z,EU
1683,1683,2024-02-29T00:00:00Z,US
1684,1684,2024-04-20T00:00:00Z,EU
1685,1685,2024-02-18T00:00:00Z,SG
1686,1686,2024-04-25T00:00:00Z,AE
1687,1687,2024-04-12T00:00:00Z,EU
1688,1688,2024-01-28T00:00:00Z,US
1689,1689,2024-03-24T00:00:00Z,AE
1690,1690,2024-01-19T00:00:00Z,EU
1691,1691,2024-06-09T00:00:00Z,US
1692,1692,2024-05-06T00:00:00Z,EU
1693,1693,2024-06-18T00:00:00Z,SG
1694,1694,2024-06-06T00:00:00Z,SG
1695,1695,2024-02-09T00:00:00Z,UK
1696,1696,2024-05-07T00:00:00Z,UK
1697,1697,2024-01-19T00:00:00Z,UK
1698,1698,2024-06-21T00:00:00Z,UK
1699,1699,2024-05-21T00:00:00Z,UK
1700,1700,2024-05-02T00:00:00Z,SG
1701,1701,2024-06-28T00:00:00Z,AE
1702,1702,2024-06-01T00:00:00Z,US
1703,1703,2024-06-04T00:00:00Z,AE
1704,1704,2024-01-19T00:00:00Z,SG
1705,1705,2024-01-05T00:00:00Z,AE
1706,1706,2024-06-21T00:00:00Z,SG
1707,1707,2024-02-15T00:00:00Z,UK
1708,1708,2024-03-17T00:00:00Z,US
1709,1709,2024-01-08T00:00:00Z,US
1710,1710,2024-04-22T00:00:00Z,SG
1711,1711,2024-05-27T00:00:00Z,SG
1712,1712,2024-05-31T00:00:00Z,UK
1713,1713,2024-04-14T00:00:00Z,SG
1714,1714,2024-04-29T00:00:00Z,AE
1715,1715,2024-04-02T00:00:00Z,UK
1716,1716,2024-03-21T00:00:00Z,US
1717,1717,2024-04-09T00:00:00Z,AE
1718,1718,2024-06-17T00:00:00Z,UK
1719,1719,2024-02-15T00:00:00Z,UK
1720,1720,2024-03-25T00:00:00Z,AE
1721,1721,2024-04-18T00:00:00Z,UK
1722,1722,2024-04-12T00:00:00Z,SG
1723,1723,2024-01-06T00:00:00Z,AE
1724,1724,2024-02-21T00:00:00Z,US
1725,1725,2024-04-26T00:00:00Z,US
1726,1726,2024-05-04T00:00:00Z,US
1727,1727,2024-05-12T00:00:00Z,EU
1728,1728,2024-06-27T00:00:00Z,EU
1729,1729,2024-05-01T00:00:00Z,US
1730,1730,2024-04-14T00:00:00Z,AE
1731,1731,2024-02-29T00:00:00Z,AE
1732,1732,2024-03-07T00:00:00Z,AE
1733,1733,2024-05-28T00:00:00Z,UK
1734,1734,2024-03-25T00:00:00Z,EU
1735,1735,2024-05-08T00:00:00Z,SG
1736,1736,2024-01-23T00:00:00Z,US
1737,1737,2024-01-24T00:00:00Z,EU
1738,1738,2024-02-08T00:00:00Z,EU
1739,1739,2024-02-05T00:00:00Z,UK
1740,1740,2024-04-19T00:00:00Z,EU
1741,1741,2024-04-24T00:00:00Z,US
1742,1742,2024-04-10T00:00:00Z,US
1743,1743,2024-02-22T00:00:00Z,US
1744,1744,2024-04-13T00:00:00Z,EU
1745,1745,2024-01-22T00:00:00Z,EU
1746,1746,2024-03-26T00:00:00Z,AE
1747,1747,2024-01-28T00:00:00Z,US
1748,1748,2024-01-14T00:00:00Z,EU
1749,1749,2024-01-30T00:00:00Z,SG
1750,1750,2024-01-21T00:00:00Z,US
1751,1751,2024-03-27T00:00:00Z,US
1752,1752,2024-04-08T00:00:00Z,EU
1753,1753,2024-04-19T00:00:00Z,SG
1754,1754,2024-03-20T00:00:00Z,UK
1755,1755,2024-02-01T00:00:00Z,AE
1756,1756,2024-01-04T00:00:00Z,US
1757,1757,2024-05-08T00:00:00Z,US
1758,1758,2024-06-25T00:00:00Z,EU
1759,1759,2024-02-20T00:00:00Z,US
1760,1760,2024-02-06T00:00:00Z,SG
1761,1761,2024-02-26T00:00:00Z,US
1762,1762,2024-02-08T00:00:00Z,UK
1763,1763,2024-02-10T00:00:00Z,US
1764,1764,2024-03-30T00:00:00Z,EU
1765,1765,2024-05-21T00:00:00Z,UK
1766,1766,2024-05-08T00:00:00Z,AE
1767,1767,2024-06-21T00:00:00Z,EU
1768,1768,2024-03-05T00:00:00Z,US
1769,1769,2024-03-29T00:00:00Z,UK
1770,1770,2024-03-09T00:00:00Z,EU
1771,1771,2024-01-08T00:00:00Z,EU
1772,1772,2024-03-10T00:00:00Z,UK
1773,1773,2024-02-16T00:00:00Z,AE
1774,1774,2024-03-27T00:00:00Z,EU
1775,1775,2024-01-29T00:00:00Z,US
1776,1776,2024-05-13T00:00:00Z,US
1777,1777,2024-05-31T00:00:00Z,US
1778,1778,2024-06-21T00:00:00Z,US
1779,1779,2024-01-16T00:00:00Z,US
1780,1780,2024-01-22T00:00:00Z,UK
1781,1781,2024-06-22T00:00:00Z,SG
1782,1782,2024-06-01T00:00:00Z,UK
1783,1783,2024-04-15T00:00:00Z,US
1784,1784,2024-02-27T00:00:00Z,EU
1785,1785,2024-04-03T00:00:00Z,US
1786,1786,2024-04-06T00:00:00Z,UK
1787,1787,2024-06-01T00:00:00Z,SG
1788,1788,2024-04-05T00:00:00Z,US
1789,1789,2024-01-05T00:00:00Z,UK
1790,1790,2024-05-05T00:00:00Z,UK
1791,1791,2024-05-19T00:00:00Z,US
1792,1792,2024-02-23T00:00:00Z,SG
1793,1793,2024-01-21T00:00:00Z,US
1794,1794,2024-01-26T00:00:00Z,SG
1795,1795,2024-05-31T00:00:00Z,SG
1796,1796,2024-03-21T00:00:00Z,AE
1797,1797,2024-04-05T00:00:00Z,AE
1798,1798,2024-06-21T00:00:00Z,AE
1799,1799,2024-01-12T00:00:00Z,SG
1800,1800,2024-02-07T00:00:00Z,US
1801,1801,2024-05-29T00:00:00Z,US
1802,1802,2024-04-07T00:00:00Z,SG
1803,1803,2024-01-05T00:00:00Z,UK
1804,1804,2024-05-06T00:00:00Z,SG
1805,1805,2024-01-25T00:00:00Z,US
1806,1806,2024-05-20T00:00:00Z,US
1807,1807,2024-05-23T00:00:00Z,AE
1808,1808,2024-05-28T00:00:00Z,SG
1809,1809,2024-03-24T00:00:00Z,AE
1810,1810,2024-02-18T00:00:00Z,AE
1811,1811,2024-06-07T00:00:00Z,AE
1812,1812,2024-04-10T00:00:00Z,EU
1813,1813,2024-04-24T00:00:00Z,UK
1814,1814,2024-01-25T00:00:00Z,EU
1815,1815,2024-04-22T00:00:00Z,SG
1816,1816,2024-04-14T00:00:00Z,AE
1817,1817,2024-02-22T00:00:00Z,AE
1818,1818,2024-05-18T00:00:00Z,SG
1819,1819,2024-01-25T00:00:00Z,SG
1820,1820,2024-05-09T00:00:00Z,AE
1821,1821,2024-06-22T00:00:00Z,SG
1822,1822,2024-04-12T00:00:00Z,UK
1823,1823,2024-01-19T00:00:00Z,US
1824,1824,2024-04-09T00:00:00Z,EU
1825,1825,2024-04-05T00:00:00Z,SG
1826,1826,2024-04-09T00:00:00Z,SG
1827,1827,2024-02-19T00:00:00Z,EU
1828,1828,2024-04-22T00:00:00Z,EU
1829,1829,2024-02-17T00:00:00Z,UK
1830,1830,2024-04-10T00:00:00Z,EU
1831,1831,2024-04-17T00:00:00Z,AE
1832,1832,2024-04-26T00:00:00Z,SG
1833,1833,2024-05-23T00:00:00Z,AE
1834,1834,2024-06-07T00:00:00Z,AE
1835,1835,2024-05-19T00:00:00Z,AE
1836,1836,2024-05-23T00:00:00Z,UK
1837,1837,2024-06-05T00:00:00Z,EU
1838,1838,2024-02-13T00:00:00Z,UK
1839,1839,2024-02-22T00:00:00Z,UK
1840,1840,2024-04-05T00:00:00Z,EU
1841,1841,2024-03-24T00:00:00Z,EU
1842,1842,2024-05-06T00:00:00Z,UK
1843,1843,2024-01-02T00:00:00Z,AE
